App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Avg_Sentiment_Polarity,Avg_Sentiment_Subjectivity,Reviews_log,Installs_log,Cluster,DBSCAN_Cluster
8fit Workouts & Meal Planner,HEALTH_AND_FITNESS,4.6,115721,67.0,10000000,Free,0.0,Everyone,Health & Fitness,"July 11, 2018",3.5.0,5.0 and up,0.2648642413061273,0.5346484758473062,11.65894604203785,16.118095750958314,4,0
Couch to 10K Running Trainer,HEALTH_AND_FITNESS,4.6,10445,48.0,500000,Free,0.0,Everyone,Health & Fitness,"July 2, 2018",112.0,4.4 and up,0.3373787910997732,0.5205262651534973,9.253974408996244,13.122365377402328,1,0
"Home workouts - fat burning, abs, legs, arms,chest",HEALTH_AND_FITNESS,4.3,4848,13.0,1000000,Free,0.0,Everyone,Health & Fitness,"July 18, 2018",2.6,4.1 and up,0.4482204861111111,0.5969551282051282,8.486527777105353,13.815511557963774,1,0
"Fabulous: Motivate Me! Meditate, Relax, Sleep",HEALTH_AND_FITNESS,4.6,205299,31.0,5000000,Free,0.0,Everyone,Health & Fitness,"July 16, 2018",3.48,4.1 and up,0.1919959420952724,0.5265805589912732,12.232227603007026,15.424948670398354,0,0
7 Minute Workout,HEALTH_AND_FITNESS,4.5,399009,13.0,10000000,Free,0.0,Everyone,Health & Fitness,"June 8, 2018",Varies with device,Varies with device,0.4102777777777777,0.6212481962481963,12.89674175821458,16.118095750958314,0,0
Freeletics: Personal Trainer & Fitness Workouts,HEALTH_AND_FITNESS,4.5,130104,25.0,10000000,Free,0.0,Everyone,Health & Fitness,"August 3, 2018",5.3,5.0 and up,0.2742506820436508,0.4637062872023809,11.77609709573751,16.118095750958314,0,0
Daily Workouts - Exercise Fitness Routine Trainer,HEALTH_AND_FITNESS,4.4,134195,13.0,10000000,Free,0.0,Everyone,Health & Fitness,"June 14, 2018",Varies with device,Varies with device,0.8,0.75,11.807056696816188,16.118095750958314,1,-1
Google Fit - Fitness Tracking,HEALTH_AND_FITNESS,3.9,249855,13.0,10000000,Free,0.0,Everyone,Health & Fitness,"July 24, 2018",Varies with device,Varies with device,0.1300530303030303,0.4778642676767677,12.428640030892655,16.118095750958314,0,0
Daily Yoga - Yoga Fitness Plans,HEALTH_AND_FITNESS,4.4,70769,35.0,5000000,Free,0.0,Everyone,Health & Fitness,"July 24, 2018",6.2.73,4.0 and up,0.2570176467051467,0.5669227994227994,11.167190461069831,15.424948670398354,0,0
Down Dog: Great Yoga Anywhere,HEALTH_AND_FITNESS,4.9,28945,12.0,500000,Free,0.0,Teen,Health & Fitness,"May 17, 2018",2.6.1,4.2 and up,0.2918472637721826,0.5268369912690124,10.273187304197549,13.122365377402328,1,0
21-Day Meditation Experience,HEALTH_AND_FITNESS,4.4,11506,15.0,100000,Free,0.0,Everyone,Health & Fitness,"August 2, 2018",3.0.0,4.1 and up,0.2580136784511784,0.5510479902042402,9.350710824823459,11.51293546492023,1,0
"Calm - Meditate, Sleep, Relax",HEALTH_AND_FITNESS,4.6,111450,13.0,5000000,Free,0.0,Everyone,Health & Fitness,"August 5, 2018",Varies with device,Varies with device,0.2895242009211789,0.5233274820417678,11.621340311407229,15.424948670398354,0,0
Headspace: Meditation & Mindfulness,HEALTH_AND_FITNESS,4.6,77563,39.0,10000000,Free,0.0,Everyone,Health & Fitness,"July 23, 2018",3.6.4,4.2 and up,0.2270075757575757,0.4214772727272727,11.258858681002508,16.118095750958314,0,0
Best Ovulation Tracker Fertility Calendar App Glow,HEALTH_AND_FITNESS,4.6,56145,23.0,1000000,Free,0.0,Everyone,Health & Fitness,"August 1, 2018",7.3.4-play,5.0 and up,0.5953125,0.5416666666666666,10.935710719873049,13.815511557963774,1,0
"Eve Period Tracker - Love, Sex & Relationships App",HEALTH_AND_FITNESS,4.6,20326,28.0,1000000,Free,0.0,Teen,Health & Fitness,"August 4, 2018",2.9.18,4.1 and up,0.5050367080835831,0.501774753024753,9.919705330558962,13.815511557963774,1,0
Couch to 5K by RunDouble,HEALTH_AND_FITNESS,4.7,15674,6.1,1000000,Free,0.0,Everyone,Health & Fitness,"July 31, 2018",4.5.4,4.1 and up,0.2773264222549936,0.4943462357748072,9.659822365501121,13.815511557963774,1,0
Fooducate Healthy Weight Loss & Calorie Counter,HEALTH_AND_FITNESS,4.4,14402,13.0,1000000,Free,0.0,Everyone,Health & Fitness,"August 3, 2018",Varies with device,Varies with device,0.3542169233582048,0.4977620327410244,9.57519179719905,13.815511557963774,1,0
Calorie Counter - MyNetDiary,HEALTH_AND_FITNESS,4.5,27439,19.0,1000000,Free,0.0,Everyone,Health & Fitness,"July 16, 2018",6.5.1,5.0 and up,0.3758419955914817,0.5599666010020583,10.219757081839822,13.815511557963774,1,0
10 Best Foods for You,HEALTH_AND_FITNESS,4.0,2490,3.8,500000,Free,0.0,Everyone 10+,Health & Fitness,"February 17, 2017",1.9,2.3.3 and up,0.4707328206587227,0.495454714243374,7.820439515262181,13.122365377402328,1,0
Calorie Counter - Macros,HEALTH_AND_FITNESS,4.0,3061,5.5,100000,Free,0.0,Everyone,Health & Fitness,"August 27, 2016",2.3.4,5.0 and up,0.2475186824712288,0.5126753949820021,8.026823576217629,11.51293546492023,1,0
Health and Nutrition Guide,HEALTH_AND_FITNESS,4.3,7895,3.3,500000,Free,0.0,Everyone,Health & Fitness,"July 15, 2018",3.3,4.0 and up,0.3915107709750566,0.5183584892290249,8.974111581113318,13.122365377402328,1,0
Calorie Counter & Diet Tracker,HEALTH_AND_FITNESS,4.5,32606,13.0,1000000,Free,0.0,Everyone,Health & Fitness,"March 22, 2018",Varies with device,Varies with device,0.229177692374865,0.5049347109876211,10.392282268231297,13.815511557963774,1,0
Food Calorie Calculator,HEALTH_AND_FITNESS,4.2,1324,4.0,100000,Free,0.0,Everyone,Health & Fitness,"January 29, 2018",10.2.0,4.0 and up,0.0979728029423151,0.4498761130468447,7.1891677384203225,11.51293546492023,3,0
Eat Fit - Diet and Health Free,HEALTH_AND_FITNESS,4.1,2469,3.6,100000,Free,0.0,Everyone,Health & Fitness,"July 23, 2014",1.0.9,2.3 and up,0.2450441468253968,0.5294246031746032,7.8119734296220225,11.51293546492023,1,0
Happify,HEALTH_AND_FITNESS,3.7,1812,37.0,100000,Free,0.0,Everyone,Health & Fitness,"July 24, 2018",1.31.0-15160.950adac99,4.4 and up,0.2188967803030302,0.345,7.502738210754851,11.51293546492023,3,-1
Binaural Beats Therapy,HEALTH_AND_FITNESS,4.3,13724,13.0,1000000,Free,0.0,Everyone,Health & Fitness,"August 17, 2017",Varies with device,Varies with device,0.2832687528520862,0.4587343135259802,9.526974266377731,13.815511557963774,1,0
Brain Waves - Binaural Beats,HEALTH_AND_FITNESS,4.4,5038,10.0,500000,Free,0.0,Everyone,Health & Fitness,"July 15, 2018",5.2,4.4 and up,0.2217314889971139,0.5443468915343915,8.524962928680598,13.122365377402328,1,0
7 Cups: Anxiety & Stress Chat,HEALTH_AND_FITNESS,4.2,13799,13.0,500000,Free,0.0,Teen,Health & Fitness,"July 31, 2018",Varies with device,Varies with device,0.3246701388888889,0.5671585648148147,9.532423871145296,13.122365377402328,1,0
Apartments & Rentals - Zillow,HOUSE_AND_HOME,4.2,27386,13.0,1000000,Free,0.0,Everyone,House & Home,"June 21, 2018",Varies with device,Varies with device,0.292991686343959,0.462912321264594,10.21782372723319,13.815511557963774,1,0
"Homes.com 🏠 For Sale, Rent",HOUSE_AND_HOME,4.0,6000,18.0,1000000,Free,0.0,Everyone,House & Home,"July 28, 2018",9.6.8,4.1 and up,0.2383658008658008,0.4356902356902357,8.699681400989514,13.815511557963774,3,0
"Apartment List: Housing, Apt, and Property Rentals",HOUSE_AND_HOME,4.5,8481,7.5,1000000,Free,0.0,Everyone,House & Home,"August 3, 2018",2.1.0,5.0 and up,0.4664228723404255,0.5809655146534579,9.045701550034536,13.815511557963774,1,0
Gold Butterfly Keyboard Theme,HOUSE_AND_HOME,4.3,10054,9.1,1000000,Free,0.0,Everyone,House & Home,"July 12, 2018",6.7.12.2018,4.0.3 and up,0.4308228519166019,0.6011085211085211,9.215825302206753,13.815511557963774,1,0
"Apartment, Home Rental Search: Realtor.com Rentals",HOUSE_AND_HOME,3.9,10117,13.0,1000000,Free,0.0,Everyone,House & Home,"June 29, 2018",3.6,4.0.3 and up,-0.0037329004329004,0.4832718614718614,9.222071294851881,13.815511557963774,3,0
DIY On A Budget,HOUSE_AND_HOME,4.7,114,8.3,10000,Free,0.0,Teen,House & Home,"February 18, 2018",2.1,4.1 and up,0.4480626407472998,0.5576276837640475,4.74493212836325,9.210440366976517,1,-1
Free Foreclosure Real Estate Search by USHUD.com,HOUSE_AND_HOME,3.4,287,27.0,100000,Free,0.0,Everyone,House & Home,"May 29, 2018",2.4.2,4.4 and up,-0.038367285742774,0.4402344652344652,5.662960480135946,11.51293546492023,3,-1
Home Security Camera WardenCam - reuse old phones,HOUSE_AND_HOME,4.3,43800,13.0,1000000,Free,0.0,Everyone,House & Home,"July 6, 2018",Varies with device,Varies with device,0.201457362082362,0.4872880938505938,10.687411927154141,13.815511557963774,1,0
Apartments.com Rental Search,HOUSE_AND_HOME,4.3,22584,16.0,1000000,Free,0.0,Everyone,House & Home,"July 16, 2018",4.7.13,4.4 and up,0.0724030548758809,0.4129084844302236,10.025041248088705,13.815511557963774,3,0
Alfred Home Security Camera,HOUSE_AND_HOME,4.5,103305,13.0,5000000,Free,0.0,Everyone,House & Home,"July 31, 2018",Varies with device,Varies with device,0.3375742424242424,0.4758727272727273,11.545450736673626,15.424948670398354,0,0
Home Decor Showpiece Art making: Medium Difficulty,HOUSE_AND_HOME,4.3,273,7.0,50000,Free,0.0,Everyone,House & Home,"May 30, 2018",1.2,4.0.3 and up,0.1918666666666666,0.6261428571428571,5.6131281063880705,10.819798284210286,1,0
ColorSnap® Visualizer,HOUSE_AND_HOME,3.4,3280,77.0,1000000,Free,0.0,Everyone,House & Home,"June 29, 2018",5.0.1,4.0.3 and up,0.0243910256410256,0.3499928774928775,8.0959035329611,13.815511557963774,3,-1
Apartment Decorating Ideas,HOUSE_AND_HOME,3.9,1478,5.7,100000,Free,0.0,Everyone,House & Home,"March 13, 2015",1.2,3.0 and up,0.245,0.2,7.2991214627108,11.51293546492023,3,0
Bathroom Decorating Ideas,HOUSE_AND_HOME,4.1,2427,5.3,500000,Free,0.0,Everyone,House & Home,"March 12, 2015",1.4,3.0 and up,0.36267578125,0.5115454545454545,7.794823152179389,13.122365377402328,1,0
Homesnap Real Estate & Rentals,HOUSE_AND_HOME,4.3,3834,30.0,500000,Free,0.0,Everyone,House & Home,"July 31, 2018",5.20.38,4.2 and up,0.2768480017006802,0.479021164021164,8.251924713801357,13.122365377402328,1,0
Aviary Effects: Classic,LIBRARIES_AND_DEMO,3.8,67007,0.2265625,5000000,Free,0.0,Everyone,Libraries & Demo,"March 6, 2013",1.2.0,2.2 and up,0.1062411935866176,0.538079149507721,11.112567294230209,15.424948670398354,3,0
Chakra Cleansing,LIBRARIES_AND_DEMO,4.6,539,99.0,50000,Free,0.0,Everyone,Libraries & Demo,"August 2, 2018",7.0,4.0.3 and up,0.4247351866883116,0.5723406385281385,6.29156913955832,10.819798284210286,4,-1
Aviary Stickers: Free Pack,LIBRARIES_AND_DEMO,3.5,126862,0.609375,10000000,Free,0.0,Everyone,Libraries & Demo,"January 17, 2012",1.0,2.2 and up,0.0658285525785526,0.6725140465140466,11.750863043024308,16.118095750958314,3,0
Binaural Beats Meditation,LIBRARIES_AND_DEMO,4.3,411,95.0,50000,Free,0.0,Everyone,Libraries & Demo,"June 8, 2018",5.0,4.0.3 and up,0.3535181051587301,0.5643201884920634,6.021023349349527,10.819798284210286,4,-1
Essential Resources,LIBRARIES_AND_DEMO,4.6,237,0.00830078125,50000,Free,0.0,Everyone,Libraries & Demo,"September 27, 2017",1.02,7.1 and up,0.2814196231286074,0.4845351355820105,5.472270673671475,10.819798284210286,1,0
Apk Installer,LIBRARIES_AND_DEMO,3.8,7750,0.28515625,1000000,Free,0.0,Everyone,Libraries & Demo,"June 29, 2011",1.0,1.6 and up,0.1939169472502805,0.4882034632034632,8.955577146281511,13.815511557963774,3,0
Cool Popular Ringtones 2018 🔥,LIBRARIES_AND_DEMO,4.5,60170,28.0,1000000,Free,0.0,Everyone,Libraries & Demo,"July 13, 2018",2.4,5.0 and up,0.2034848813657407,0.571494708994709,11.004945787654156,13.815511557963774,1,0
Barcode Scanner,LIBRARIES_AND_DEMO,4.2,3945,9.4,500000,Free,0.0,Everyone,Libraries & Demo,"January 9, 2018",4.2.2,3.2 and up,0.3862701337701337,0.4835820560820561,8.28045768658256,13.122365377402328,1,0
EyeCloud,LIBRARIES_AND_DEMO,3.1,1267,55.0,100000,Free,0.0,Everyone,Libraries & Demo,"August 2, 2018",5.1.2,4.4 and up,0.1171785544702211,0.3554406601628824,7.145196134997171,11.51293546492023,3,-1
Easy Hair Style Design,LIFESTYLE,4.3,601,5.1,100000,Free,0.0,Everyone,Lifestyle,"December 20, 2017",1.0,2.3 and up,0.4902037037037037,0.554462962962963,6.400257445308821,11.51293546492023,1,0
Easy Makeup Tutorials,LIFESTYLE,4.3,7287,5.0,1000000,Free,0.0,Everyone,Lifestyle,"November 3, 2016",1.0,2.3 and up,0.2819713754609588,0.424363175404842,8.893984438939794,13.815511557963774,1,0
Horoscopes – Daily Zodiac Horoscope and Astrology,LIFESTYLE,4.6,161143,11.0,10000000,Free,0.0,Everyone 10+,Lifestyle,"June 25, 2018",5.2.4(881),4.0.3 and up,0.2643148577612863,0.4059456813028241,11.99005365415826,16.118095750958314,0,0
Entel,LIFESTYLE,3.2,16168,55.0,1000000,Free,0.0,Everyone,Lifestyle,"July 26, 2018",2.2.9,4.0.3 and up,0.0185771173271173,0.3313137325637325,9.690851107739814,13.815511557963774,3,-1
Diary with lock,LIFESTYLE,4.6,815893,4.4,10000000,Free,0.0,Everyone,Lifestyle,"June 30, 2018",4.90,4.1 and up,0.2837633405132804,0.568277521195691,13.612039723547468,16.118095750958314,0,0
FOSSIL Q: DESIGN YOUR DIAL,LIFESTYLE,4.3,985,16.0,500000,Free,0.0,Everyone,Lifestyle,"May 31, 2018",3.7,7.0 and up,0.2397669880624426,0.3345156106519742,6.893656354602635,13.122365377402328,1,0
Family Locator - GPS Tracker,LIFESTYLE,4.4,726074,45.0,10000000,Free,0.0,Everyone,Lifestyle,"August 2, 2018",16.7.1,4.4 and up,0.3585753523851349,0.5448769579856536,13.495408594256382,16.118095750958314,0,0
HTC Speak,LIFESTYLE,3.5,6145,13.0,10000000,Free,0.0,Everyone,Lifestyle,"June 30, 2016",8.00.775375,5.0 and up,0.0041057206682206,0.3343441435108102,8.72355674269043,16.118095750958314,3,0
H&M,LIFESTYLE,3.7,41941,14.0,10000000,Free,0.0,Everyone,Lifestyle,"July 30, 2018",9.6.3,4.4 and up,0.0244729564521231,0.5764898448231781,10.644042990491064,16.118095750958314,3,0
Anime Avatar Creator: Make Your Own Avatar,LIFESTYLE,4.2,10944,36.0,1000000,Free,0.0,Everyone,Lifestyle,"June 15, 2018",2.0,4.1 and up,0.2021577150881997,0.5931982912212505,9.300638009956963,13.815511557963774,1,0
Beautiful Design Birthday Cake,LIFESTYLE,4.3,665,3.0,500000,Free,0.0,Everyone,Lifestyle,"August 4, 2018",2.0,2.3 and up,0.2703075396825396,0.519702380952381,6.501289670540389,13.122365377402328,1,0
H Pack,LIFESTYLE,4.3,9412,1.7,1000000,Free,0.0,Everyone,Lifestyle,"December 17, 2016",1.5.1,4.0.3 and up,0.1082424242424242,0.3794087752525252,9.14984699154722,13.815511557963774,1,0
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8,100000,Free,0.0,Everyone,Lifestyle,"September 27, 2016",2.0,4.3 and up,0.0553256570126039,0.3480000702345834,7.494430215031565,11.51293546492023,3,0
Big Days - Events Countdown,LIFESTYLE,4.6,39724,13.0,1000000,Free,0.0,Everyone,Lifestyle,"June 29, 2018",Varies with device,Varies with device,0.2854137272192827,0.4996270576131687,10.589735991404917,13.815511557963774,1,0
DIY Garden Ideas,LIFESTYLE,4.1,3309,13.0,500000,Free,0.0,Everyone,Lifestyle,"August 5, 2018",10.0,4.0 and up,0.4440441176470588,0.6164950980392156,8.104703468371108,13.122365377402328,1,0
Brit + Co,LIFESTYLE,3.9,987,4.5,10000,Free,0.0,Everyone,Lifestyle,"August 29, 2017",2.0.4,4.0 and up,0.1231246617965367,0.5189175234487734,6.895682697747868,9.210440366976517,3,-1
Homestyler Interior Design & Decorating Ideas,LIFESTYLE,4.1,78298,29.0,5000000,Free,0.0,Everyone,Lifestyle,"August 2, 2018",3.1.2.1,4.1 and up,0.1756305397541127,0.467069827997653,11.268290110505259,15.424948670398354,0,0
Etta Homes,LIFESTYLE,4.2,220,15.0,50000,Free,0.0,Everyone,Lifestyle,"July 26, 2018",9.1.0,5.0 and up,0.3446225071225071,0.4957799145299145,5.3981627015177525,10.819798284210286,1,0
Home Scouting® MLS Mobile,LIFESTYLE,4.3,1533,7.7,100000,Free,0.0,Everyone,Lifestyle,"September 27, 2016",2.2.6,2.2 and up,0.0909358089826839,0.369088372564935,7.335633981927201,11.51293546492023,1,0
Housing-Real Estate & Property,LIFESTYLE,4.1,28301,13.0,1000000,Free,0.0,Everyone,Lifestyle,"July 13, 2018",12.1.0,4.1 and up,-0.0214269824091252,0.3785315312993884,10.250687752512317,13.815511557963774,3,0
Bed Time Fan - White Noise Sleep Sounds,LIFESTYLE,4.5,10097,7.5,500000,Free,0.0,Everyone,Lifestyle,"April 26, 2018",1.2,4.0 and up,0.78125,0.6,9.22009266341886,13.122365377402328,1,-1
7 Day Food Journal Challenge,LIFESTYLE,4.5,3346,14.0,100000,Free,0.0,Teen,Lifestyle,"March 8, 2017",3.6.3,4.0.3 and up,0.1894113756613756,0.6002028218694886,8.115819701211327,11.51293546492023,1,0
Candy Crush Saga,GAME,4.4,22426677,74.0,500000000,Free,0.0,Everyone,Casual,"July 5, 2018",1.129.0.2,4.1 and up,0.0310678654100529,0.4562927910052909,16.9257617903115,20.030118658386467,4,0
Bubble Shooter,GAME,4.5,148897,46.0,10000000,Free,0.0,Everyone,Casual,"July 17, 2018",1.20.1,4.0.3 and up,0.2536763602776534,0.5156595926423513,11.911016786748448,16.118095750958314,0,0
Hello Kitty Nail Salon,GAME,4.2,369203,24.0,50000000,Free,0.0,Everyone,Casual;Pretend Play,"April 17, 2018",1.5,4.1 and up,0.0574480889480889,0.517986901986902,12.81910461578833,17.72753358339242,0,0
Clash Royale,GAME,4.6,23133508,97.0,100000000,Free,0.0,Everyone 10+,Strategy,"June 27, 2018",2.3.2,4.1 and up,0.069157108697088,0.4892359508587355,16.956792730440036,18.420680753952364,4,0
Helix Jump,GAME,4.2,1497361,33.0,100000000,Free,0.0,Everyone,Action,"April 9, 2018",1.0.6,4.1 and up,0.0996654802587348,0.4872210639607329,14.219215451136023,18.420680753952364,0,0
Block Puzzle,GAME,4.6,59800,7.8,5000000,Free,0.0,Everyone,Puzzle,"March 6, 2018",2.9,2.3 and up,0.0352213544049602,0.5367871126316935,10.998777662206932,15.424948670398354,0,0
Angry Birds Rio,GAME,4.4,2610526,46.0,100000000,Free,0.0,Everyone,Arcade,"July 3, 2018",2.6.9,4.1 and up,-0.038924252279907,0.4715201068772497,14.775062674625456,18.420680753952364,4,0
Candy Crush Soda Saga,GAME,4.4,6198563,67.0,100000000,Free,0.0,Everyone,Casual,"July 10, 2018",1.118.4,4.1 and up,-0.0570793657164475,0.4813299893037414,15.639828210285684,18.420680753952364,4,0
Clash of Clans,GAME,4.6,44891723,98.0,100000000,Free,0.0,Everyone 10+,Strategy,"July 15, 2018",10.322.16,4.1 and up,0.0367556815629055,0.5339562645447385,17.619764015010638,18.420680753952364,4,0
Block Puzzle Classic Legend !,GAME,4.2,17039,4.9,5000000,Free,0.0,Everyone,Puzzle,"April 13, 2018",2.9,2.3.3 and up,0.1509069865319865,0.5360595538720538,9.743318800383307,15.424948670398354,3,0
8 Ball Pool,GAME,4.5,14198297,52.0,100000000,Free,0.0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up,0.0012520071606734,0.4913517369146038,16.468632656232877,18.420680753952364,4,0
Bubble Witch 3 Saga,GAME,4.7,1732263,78.0,50000000,Free,0.0,Everyone,Puzzle,"July 17, 2018",4.8.4,3.0 and up,0.0653846777928719,0.5379182096492003,14.36493978143128,17.72753358339242,4,0
Granny,GAME,4.5,1135631,59.0,50000000,Free,0.0,Teen,Arcade,"May 29, 2018",1.4.0.1,4.0 and up,0.0646231638812587,0.5562993347603944,13.942699882120179,17.72753358339242,4,0
Angry Birds Classic,GAME,4.4,5566669,97.0,100000000,Free,0.0,Everyone,Arcade,"May 24, 2018",7.9.3,4.1 and up,-0.0075373947642518,0.5348862663965559,15.532307587521089,18.420680753952364,4,0
Flow Free,GAME,4.3,1295557,11.0,100000000,Free,0.0,Everyone,Puzzle,"April 11, 2018",4.0,4.1 and up,0.0707686270933758,0.5201833408656908,14.074452048341074,18.420680753952364,0,0
Fishdom,GAME,4.6,2157930,13.0,10000000,Free,0.0,Everyone,Puzzle,"July 19, 2018",2.21.5,4.0.3 and up,0.0595148493038343,0.5635105308518095,14.58466045023899,16.118095750958314,0,0
Galaxy Attack: Alien Shooter,GAME,4.6,506275,13.0,10000000,Free,0.0,Everyone,Arcade,"August 1, 2018",5.66,4.1 and up,0.077289750879303,0.4665821806717329,13.134837254108799,16.118095750958314,0,0
Bubble Shooter 2,GAME,4.3,23005,13.0,5000000,Free,0.0,Everyone,Arcade,"July 25, 2018",3.5,4.1 and up,0.2848484848484848,0.5234848484848486,10.043510330455955,15.424948670398354,1,0
Barbie™ Fashion Closet,GAME,4.1,68057,85.0,10000000,Free,0.0,Everyone,Casual;Creativity,"July 30, 2018",1.3.7,4.1 and up,0.0486002886002885,0.4764935064935064,11.128115561787098,16.118095750958314,4,1
Candy Crush Jelly Saga,GAME,4.3,1300490,78.0,50000000,Free,0.0,Everyone,Puzzle,"July 20, 2018",2.1.10,4.0 and up,-0.0923343575184328,0.4811245660731962,14.078252443431673,17.72753358339242,4,0
Hill Climb Racing,GAME,4.4,8923587,63.0,100000000,Free,0.0,Everyone,Racing,"July 2, 2018",1.37.2,4.2 and up,0.0909991500098838,0.4986744997198817,16.004208665830973,18.420680753952364,4,0
Gardenscapes,GAME,4.6,4128732,13.0,50000000,Free,0.0,Everyone,Casual,"July 13, 2018",2.6.2,4.0.3 and up,0.0195851379696963,0.5014648140223873,15.233481138209692,17.72753358339242,0,0
Farm Heroes Saga,GAME,4.4,7614130,70.0,100000000,Free,0.0,Everyone,Casual,"July 26, 2018",5.1.8,2.3 and up,-0.0118105318608159,0.4444343532729896,15.845516420924984,18.420680753952364,4,0
Cut the Rope FULL FREE,GAME,4.4,2123381,49.0,100000000,Free,0.0,Everyone,Puzzle,"July 5, 2018",3.7.2,4.1 and up,0.0130677538872691,0.5702711808929921,14.568520658554784,18.420680753952364,4,0
Cooking Fever,GAME,4.5,3197865,82.0,100000000,Free,0.0,Everyone,Arcade,"July 12, 2018",2.8.0,4.0.3 and up,-0.0423314426055936,0.477864596014649,14.977994270309914,18.420680753952364,4,0
Garena Free Fire,GAME,4.5,5465624,53.0,100000000,Free,0.0,Teen,Action,"August 3, 2018",1.21.0,4.0.3 and up,0.071157869556908,0.4941331211427365,15.513989037189104,18.420680753952364,4,0
Bowmasters,GAME,4.7,1534466,13.0,50000000,Free,0.0,Teen,Action,"July 23, 2018",2.12.5,4.1 and up,0.0614154493473992,0.5005483488208554,14.24369364743434,17.72753358339242,0,0
Dream League Soccer 2018,GAME,4.6,9882639,74.0,100000000,Free,0.0,Everyone,Sports,"July 16, 2018",5.064,4.4 and up,-0.000518077601411,0.483123897707231,16.10629024050849,18.420680753952364,4,0
Fruits Bomb,GAME,4.4,74673,17.0,10000000,Free,0.0,Everyone,Casual,"July 6, 2018",3.3.3179,4.0.3 and up,0.20532335280753,0.5306104619712214,11.220887251632075,16.118095750958314,0,0
Hill Climb Racing 2,GAME,4.6,2750410,13.0,100000000,Free,0.0,Everyone,Racing,"August 2, 2018",1.17.2,4.2 and up,0.1621407674101837,0.4763280951585179,14.827260913020991,18.420680753952364,0,0
Farm Fruit Pop: Party Time,GAME,4.4,9305,14.0,1000000,Free,0.0,Everyone,Casual,"August 2, 2018",1.9.2,4.0.3 and up,0.1650277217741935,0.4705145929339477,9.138414632404594,13.815511557963774,1,0
Color by Number – New Coloring Book,GAME,4.7,141529,24.0,5000000,Free,0.0,Everyone 10+,Board,"August 1, 2018",2.0.6,4.1 and up,0.168856336043836,0.5402294533544533,11.860266987727885,15.424948670398354,0,0
Extreme Car Driving Simulator,GAME,4.3,2251012,52.0,100000000,Free,0.0,Everyone,Racing,"May 3, 2018",4.17.2,4.0 and up,-0.0736111111111111,0.4527777777777777,14.62689089508321,18.420680753952364,4,0
Color Road,GAME,4.1,84911,71.0,10000000,Free,0.0,Everyone,Arcade,"July 19, 2018",2.5.0,4.1 and up,-0.0593567570353284,0.4540172570529713,11.349370705067676,16.118095750958314,4,1
Draw In,GAME,4.2,46416,73.0,10000000,Free,0.0,Everyone,Arcade,"July 23, 2018",1.0.8,4.1 and up,-0.1341666666666666,0.5825,10.74542105042418,16.118095750958314,4,1
Baseball Boy!,GAME,3.4,148177,78.0,10000000,Free,0.0,Everyone,Arcade,"July 27, 2018",1.7.2,4.1 and up,0.0122723971971413,0.4744802114272896,11.906169532781437,16.118095750958314,4,-1
Episode - Choose Your Story,GAME,4.3,1841061,13.0,50000000,Free,0.0,Teen,Simulation,"July 31, 2018",Varies with device,Varies with device,0.0802737743717096,0.4811471465662314,14.425853136997413,17.72753358339242,0,0
Hello Stars,GAME,4.6,101686,31.0,10000000,Free,0.0,Everyone,Puzzle,"August 4, 2018",1.8.2,4.1 and up,0.1683303719497749,0.4964208718313196,11.529654746924106,16.118095750958314,0,0
Flip the Gun - Simulator Game,GAME,4.2,195558,86.0,10000000,Free,0.0,Everyone,Arcade,"July 26, 2018",1.2,5.0 and up,-0.0083930652680652,0.4729878454878454,12.18361740315936,16.118095750958314,4,1
Harry Potter: Hogwarts Mystery,GAME,4.4,1107310,13.0,10000000,Free,0.0,Teen,Adventure,"August 1, 2018",1.8.2,4.4 and up,0.0575605395088367,0.4856774694112312,13.91744511171073,16.118095750958314,0,0
Grim Soul: Dark Fantasy Survival,GAME,4.5,189773,95.0,5000000,Free,0.0,Teen,Role Playing,"July 18, 2018",1.1.1,4.1 and up,0.0523061286782201,0.5017646990789126,12.153589169473115,15.424948670398354,4,0
DRAGON BALL LEGENDS,GAME,4.6,337752,48.0,5000000,Free,0.0,Teen,Action,"August 3, 2018",1.11.0,6.0 and up,0.0995493397768312,0.5191072965821683,12.730070138092398,15.424948670398354,4,0
Disney Heroes: Battle Mode,GAME,4.6,102107,13.0,5000000,Free,0.0,Everyone 10+,Strategy,"July 31, 2018",1.2.2,Varies with device,-0.005,0.3583333333333333,11.533786355637558,15.424948670398354,0,0
Homescapes,GAME,4.6,3093358,13.0,10000000,Free,0.0,Everyone,Casual,"July 13, 2018",1.8.0.900,4.0.3 and up,0.0382526438630117,0.5245812840784173,14.944768113473643,16.118095750958314,0,0
Hero Hunters,GAME,4.4,70747,99.0,5000000,Free,0.0,Teen,Action,"July 31, 2018",1.7,4.4 and up,-0.0216671890031265,0.5063131914381914,11.166879546554684,15.424948670398354,4,0
Cooking Madness - A Chef's Restaurant Games,GAME,4.7,358817,49.0,10000000,Free,0.0,Everyone,Arcade,"July 30, 2018",1.2.2,4.1 and up,0.0135506449820065,0.5167562877384306,12.790570575132525,16.118095750958314,4,0
